id,text,modText,tokens,sentiment
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,The invasion continues. https://t.co/Bhn2mOajHR,invas continu,"['invas', 'continu']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,Nothing seems to work in this country anymore. Just spent ages on an ungritted M20. Don’t they look at snow forecasts anymore?,noth seem work countri anymor spent age ungrit look snow forecast anymor,"['noth', 'seem', 'work', 'countri', 'anymor', 'spent', 'age', 'ungrit', 'look', 'snow', 'forecast', 'anymor']",0
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,"Despite the snow and freezing cold temperatures, the boats are still coming. https://t.co/yDCZAXoHGh",despit snow freez cold temperatur boat still come,"['despit', 'snow', 'freez', 'cold', 'temperatur', 'boat', 'still', 'come']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,RT @GoodwinMJ: Why is Elton John leaving Twitter a story on the BBC while the Twitter Files --all of it central to the global debate over s…,elton john leav twitter stori twitter file central global debat,"['elton', 'john', 'leav', 'twitter', 'stori', 'twitter', 'file', 'central', 'global', 'debat']",0
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,"🚨 Major corruption alert:

16 MEPs houses were raided yesterday.

5 arrests, €600,000 in cash found!

Very little in UK media about this — I will keep you informed. https://t.co/m000YhhxeL",major corrupt alert mep hous raid yesterday arrest cash found littl media keep inform,"['major', 'corrupt', 'alert', 'mep', 'hous', 'raid', 'yesterday', 'arrest', 'cash', 'found', 'littl', 'media', 'keep', 'inform']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,RT @RafHM: Kudos to the Duke of Sussex pub in Chiswick (West London) for this beautifully British riposte to Harry &amp; Meghan's self-pitying…,kudo duke sussex chiswick west london beauti british ripost harri meghan self piti,"['kudo', 'duke', 'sussex', 'chiswick', 'west', 'london', 'beauti', 'british', 'ripost', 'harri', 'meghan', 'self', 'piti']",0
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,"Great video on the Net Zero madness. Share it far and wide. @reformparty_uk 

 https://t.co/Vy1CNEFcd2",great video zero mad share wide,"['great', 'video', 'zero', 'mad', 'share', 'wide']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,"RT @StevenEdginton: 'We're on the verge of a political insurgency' @Nigel_Farage on the migrant hotels scandal. 

I travelled to Crewe and…",verg polit insurg migrant hotel scandal travel crew,"['verg', 'polit', 'insurg', 'migrant', 'hotel', 'scandal', 'travel', 'crew']",0
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,Watch my latest video interview with @StevenEdginton and @Telegraph. ⬇️ https://t.co/l2ItM5mRxL,watch latest video interview,"['watch', 'latest', 'video', 'interview']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,"So sad to see the passing of Johnny Johnson, last man on the Dambusters Raid. The greatest generation are going. https://t.co/jdSfCfDJTz",pass johnni johnson last dambust raid greatest gener go,"['pass', 'johnni', 'johnson', 'last', 'dambust', 'raid', 'greatest', 'gener', 'go']",0
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,Jake Berry gets it.. Though the price of the house in Surrey is higher. https://t.co/lXm7ptyn9t,jake berri get though price hous surrey higher,"['jake', 'berri', 'get', 'though', 'price', 'hous', 'surrey', 'higher']",1
213B02D2-AA62-ED11-B67D-D85ED3AE4DFE,Harry and Meghan’s attempt to link Brexit to racism is despicable. https://t.co/U7xbRsAov2,harri meghan attempt link brexit racism despic,"['harri', 'meghan', 'attempt', 'link', 'brexit', 'racism', 'despic']",1
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Secretary Byrd has done an excellent job ensuring Florida has fair and secure elections. 

It is my pleasure to have him return as Secretary of @FLSecofState for another term. https://t.co/8KS4niCAII",secretari byrd done excel ensur florida fair secur elect pleasur return secretari anoth term,"['secretari', 'byrd', 'done', 'excel', 'ensur', 'florida', 'fair', 'secur', 'elect', 'pleasur', 'return', 'secretari', 'anoth', 'term']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,.@CaseyDeSantis and I wish everyone a Merry Christmas! https://t.co/qnzbtHb0rq,wish everyon merri christma,"['wish', 'everyon', 'merri', 'christma']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Secretary Ricky Dixon has been a diligent leader of the @FL_Corrections and the improvements made under his leadership have made a positive difference.
 
I am pleased to have him return as Secretary for this new term.",secretari ricki dixon dilig leader improv made leadership made posit differ pleas return secretari term,"['secretari', 'ricki', 'dixon', 'dilig', 'leader', 'improv', 'made', 'leadership', 'made', 'posit', 'differ', 'pleas', 'return', 'secretari', 'term']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"This week, we awarded $40 million to Florida’s rural communities and small cities to invest in infrastructure and support economic growth.
 
We have made it a priority to invest in projects that provide opportunities for Floridians and position our state for long-term success.",week award million florida rural commun small citi invest infrastructur support econom growth made prioriti invest project provid opportun floridian posit state long term success,"['week', 'award', 'million', 'florida', 'rural', 'commun', 'small', 'citi', 'invest', 'infrastructur', 'support', 'econom', 'growth', 'made', 'prioriti', 'invest', 'project', 'provid', 'opportun', 'floridian', 'posit', 'state', 'long', 'term', 'success']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,Commissioner Mark Glass has done a great job at the helm of @fdlepio – I look forward to having him continue in his role in our second term. https://t.co/EXiHTsJGk9,commission mark glass done great helm look forward continu role second term,"['commission', 'mark', 'glass', 'done', 'great', 'helm', 'look', 'forward', 'continu', 'role', 'second', 'term']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"As of today, we have awarded more than 600 of the $5,000 newly employed law enforcement bonuses as part of the Florida Law Enforcement Recruitment Bonus Program.

We are proud to welcome law enforcement officers from across the nation to Florida, where they are appreciated.",today award newli employ enforc bonus part florida enforc recruit bonu program proud welcom enforc offic across nation florida appreci,"['today', 'award', 'newli', 'employ', 'enforc', 'bonus', 'part', 'florida', 'enforc', 'recruit', 'bonu', 'program', 'proud', 'welcom', 'enforc', 'offic', 'across', 'nation', 'florida', 'appreci']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,.@CaseyDeSantis and I wish everybody lighting the first candle of the menorah this evening a Happy Hanukkah! https://t.co/vxSbHT1bAR,wish everybodi light first candl menorah even happi hanukkah,"['wish', 'everybodi', 'light', 'first', 'candl', 'menorah', 'even', 'happi', 'hanukkah']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"During this Special Session, we cut tolls in half for 1.2 million Floridians, provided $750 million in hurricane relief and passed historic reforms to strengthen our property insurance market.
 
I look forward to working with our Legislature to continue delivering for Floridians. https://t.co/r3JVWkXHew",special session toll half million floridian provid million hurrican relief pass histor reform strengthen properti insur market look forward work legislatur continu deliv floridian,"['special', 'session', 'toll', 'half', 'million', 'floridian', 'provid', 'million', 'hurrican', 'relief', 'pass', 'histor', 'reform', 'strengthen', 'properti', 'insur', 'market', 'look', 'forward', 'work', 'legislatur', 'continu', 'deliv', 'floridian']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,The legislation I signed today will provide $750 million in relief for communities impacted by Hurricanes Ian &amp; Nicole and increase competition while strengthening consumer protections for Florida’s property insurance market. https://t.co/BZV9PhCGc4,legisl sign today provid million relief commun impact hurrican nicol increas competit strengthen consum protect florida properti insur market,"['legisl', 'sign', 'today', 'provid', 'million', 'relief', 'commun', 'impact', 'hurrican', 'nicol', 'increas', 'competit', 'strengthen', 'consum', 'protect', 'florida', 'properti', 'insur', 'market']",1
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"For two consecutive years, Florida’s unemployment rate has remained below the nation.

By investing in our workforce and keeping our businesses open – our economy has added 28,100 new jobs in November.",consecut year florida unemploy rate remain nation invest workforc keep busi open economi ad job novemb,"['consecut', 'year', 'florida', 'unemploy', 'rate', 'remain', 'nation', 'invest', 'workforc', 'keep', 'busi', 'open', 'economi', 'ad', 'job', 'novemb']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Frank Pepe's in New Haven, CT is one of America’s best pizzerias. I'm excited that Frank Pepe's has opened its first Florida location in Plantation at 341 N. University Drive - check it out: https://t.co/R33vbPKx8s https://t.co/mJsX3wVuMZ",frank pepe america best pizzeria excit frank pepe open first florida locat plantat univers drive check,"['frank', 'pepe', 'america', 'best', 'pizzeria', 'excit', 'frank', 'pepe', 'open', 'first', 'florida', 'locat', 'plantat', 'univers', 'drive', 'check']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,Gov. DeSantis Signs Hurricane Relief &amp; Property Insurance Legislation https://t.co/utzYDdhn3y,desanti sign hurrican relief properti insur legisl,"['desanti', 'sign', 'hurrican', 'relief', 'properti', 'insur', 'legisl']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Today, I signed legislation that will cut tolls in half for an estimated 1.2 million Florida commuters. 

This will save commuters $500 million during 2023. Individual commuters can save up to $1,500, depending on the amount of tolls incurred. https://t.co/VoYJLhC7Kf",today sign legisl toll half estim million florida commut save commut million individu commut save depend amount toll incur,"['today', 'sign', 'legisl', 'toll', 'half', 'estim', 'million', 'florida', 'commut', 'save', 'commut', 'million', 'individu', 'commut', 'save', 'depend', 'amount', 'toll', 'incur']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,Governor DeSantis signs legislation to provide toll relief for Floridian commuters. https://t.co/Zy9Wcouc8j,governor desanti sign legisl provid toll relief floridian commut,"['governor', 'desanti', 'sign', 'legisl', 'provid', 'toll', 'relief', 'floridian', 'commut']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,".@FEMA has activated our request to provide Individual Assistance to Floridians impacted by #HurricaneNicole.

If you need assistance visit https://t.co/PcefZ2HLnr or call 800-621-3362.",activ request provid individu assist floridian impact #hurricanenicol need assist visit call,"['activ', 'request', 'provid', 'individu', 'assist', 'floridian', 'impact', '#', 'hurricanenicol', 'need', 'assist', 'visit', 'call']",1
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Florida will hold the medical establishment accountable by:
• Creating a grand jury to investigate mRNA shots &amp; Big Pharma
• Investigating cardiac-related deaths tied to the mRNA vaccine
• Forming a Public Health Integrity Committee to oversee the medical establishment",florida hold medic establish account creat grand juri investig mrna shot pharma investig cardiac relat death tie mrna vaccin form public health integr committe overse medic establish,"['florida', 'hold', 'medic', 'establish', 'account', 'creat', 'grand', 'juri', 'investig', 'mrna', 'shot', 'pharma', 'investig', 'cardiac', 'relat', 'death', 'tie', 'mrna', 'vaccin', 'form', 'public', 'health', 'integr', 'committe', 'overse', 'medic', 'establish']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Twitter 1.0’s blacklisting of @DrJBhattacharya, which was uncovered in the Twitter Files, is proof that Big Tech and the medical establishment targeted scientific dissenters to control the narrative around COVID-19. https://t.co/PY5OjBhxnv",twitter blacklist uncov twitter file proof tech medic establish target scientif dissent control narr around covid,"['twitter', 'blacklist', 'uncov', 'twitter', 'file', 'proof', 'tech', 'medic', 'establish', 'target', 'scientif', 'dissent', 'control', 'narr', 'around', 'covid']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,Governor Ron DeSantis holds an accountability roundtable for mRNA shots. https://t.co/aiHpQWJ2g2,governor desanti hold account roundtabl mrna shot,"['governor', 'desanti', 'hold', 'account', 'roundtabl', 'mrna', 'shot']",1
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"In Florida, we are committed to protecting parents’ right to be involved in their child’s education, and we are proud to be leading the charge nationwide. https://t.co/fExLdQqOHL",florida commit protect parent right involv child educ proud lead charg nationwid,"['florida', 'commit', 'protect', 'parent', 'right', 'involv', 'child', 'educ', 'proud', 'lead', 'charg', 'nationwid']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,".@DrEricHall has worked hard to reform Florida’s Juvenile Justice system and has encouraged mentorship and educational opportunities for Florida's youth. 

I look forward to his continued services as Secretary of @fladjj this upcoming term. https://t.co/jZeKM4sUZh",work hard reform florida juvenil justic system encourag mentorship educ opportun florida youth look forward continu servic secretari upcom term,"['work', 'hard', 'reform', 'florida', 'juvenil', 'justic', 'system', 'encourag', 'mentorship', 'educ', 'opportun', 'florida', 'youth', 'look', 'forward', 'continu', 'servic', 'secretari', 'upcom', 'term']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Excited to be at The Match tonight with First Lady @CaseyDeSantis and the best of the best in golf to watch them raise money for the Florida Disaster Fund.

Help those impacted by Hurricane Ian by texting DISASTER to 20222 or visiting https://t.co/66qncYhHNV. https://t.co/xlsOpfwNuM",excit match tonight first ladi best best golf watch rais money florida disast fund help impact hurrican text disast visit,"['excit', 'match', 'tonight', 'first', 'ladi', 'best', 'best', 'golf', 'watch', 'rais', 'money', 'florida', 'disast', 'fund', 'help', 'impact', 'hurrican', 'text', 'disast', 'visit']",1
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"Shawn Hamilton has done an excellent job leading the @FLDEPNews and overseeing our historic funding for Everglades restoration and the protection of water resources. 

I am excited to have him back serving as Secretary for my next term! https://t.co/PKt2JzYULI",shawn hamilton done excel lead overse histor fund everglad restor protect water resourc excit back serv secretari next term,"['shawn', 'hamilton', 'done', 'excel', 'lead', 'overse', 'histor', 'fund', 'everglad', 'restor', 'protect', 'water', 'resourc', 'excit', 'back', 'serv', 'secretari', 'next', 'term']",0
84474B2C-AD62-ED11-B67D-D85ED3AE4DFE,"We had to postpone our original Hispanic Heritage Month celebration due to Hurricane Ian and it was great last night to be able to celebrate the contributions Hispanics have made to our state and recognize the winners of the art, essay and educator contests. https://t.co/Vb0W2DaBY1",postpon origin hispan heritag month celebr hurrican great last night abl celebr contribut hispan made state recogn winner essay educ contest,"['postpon', 'origin', 'hispan', 'heritag', 'month', 'celebr', 'hurrican', 'great', 'last', 'night', 'abl', 'celebr', 'contribut', 'hispan', 'made', 'state', 'recogn', 'winner', 'essay', 'educ', 'contest']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @DyjuanTatro: If someone steals food &amp; deodorant from CVS to survive, the media decries their release &amp; attacks bail reform. But it’s pe…",someon steal food deodor surviv media decri releas attack bail reform,"['someon', 'steal', 'food', 'deodor', 'surviv', 'media', 'decri', 'releas', 'attack', 'bail', 'reform']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,@KatieMcFaddenNY Oh nooooo,nooooo,['nooooo'],1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"There are many qualified Latino/a nominees to serve this court. We can make history without contradicting our community’s values or putting our rights at risk.

We deserve a nominee that reflects our values: pro-worker’s rights, pro-women &amp; LGBT+ rights, and committed to justice",mani qualifi latino nomine serv court make histori without contradict commun valu put right risk deserv nomine reflect valu worker right women lgbt right commit justic,"['mani', 'qualifi', 'latino', 'nomine', 'serv', 'court', 'make', 'histori', 'without', 'contradict', 'commun', 'valu', 'put', 'right', 'risk', 'deserv', 'nomine', 'reflect', 'valu', 'worker', 'right', 'women', 'lgbt', 'right', 'commit', 'justic']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"NYC has a rich history of electing powerful, progressive Latine officials who advance workers’ rights, defend our right to bodily autonomy, and work for a better justice system.

I strongly urge our State Senate to reject LaSalle’s nomination. We deserve so much better than this. https://t.co/0r7XitVKcD",rich histori elect power progress latin offici advanc worker right defend right bodili autonomi work better justic system strongli urg state senat reject lasal nomin deserv much better,"['rich', 'histori', 'elect', 'power', 'progress', 'latin', 'offici', 'advanc', 'worker', 'right', 'defend', 'right', 'bodili', 'autonomi', 'work', 'better', 'justic', 'system', 'strongli', 'urg', 'state', 'senat', 'reject', 'lasal', 'nomin', 'deserv', 'much', 'better']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,RT @jaketropolis: Texas's minimum wage is $7.25,texa minimum wage,"['texa', 'minimum', 'wage']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @nynurses: NEW: 14,000 New York City private sector nurses overwhelmingly voted to authorize strike for better patient care. Voting cont…",york citi privat sector nurs overwhelmingli vote author strike better patient care vote cont,"['york', 'citi', 'privat', 'sector', 'nurs', 'overwhelmingli', 'vote', 'author', 'strike', 'better', 'patient', 'care', 'vote', 'cont']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @NasimiShabnam: A day after of the Taliban BANNED female university education, women &amp; girls have come out on the streets of Kabul prote…",taliban ban femal univers educ women girl come street kabul prote,"['taliban', 'ban', 'femal', 'univers', 'educ', 'women', 'girl', 'come', 'street', 'kabul', 'prote']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Why do you need a full week to confirm if you live where you said you did, worked where you said you did, went to school where you said you did…? https://t.co/ioGFGVVvV7",need full week confirm live said work said went school said,"['need', 'full', 'week', 'confirm', 'live', 'said', 'work', 'said', 'went', 'school', 'said']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Thank you for calling attention to my “pet project” of making New York State a global leader in combating climate change and creating tons of good, high-paying jobs for people in the process. I’m proud of it! 🌎🗽

What’s your pet project? Being a hater for a living? https://t.co/VkpBLQyNdu",thank call attent project make york state global leader combat climat chang creat ton good high pay job peopl process proud project hater live,"['thank', 'call', 'attent', 'project', 'make', 'york', 'state', 'global', 'leader', 'combat', 'climat', 'chang', 'creat', 'ton', 'good', 'high', 'pay', 'job', 'peopl', 'process', 'proud', 'project', 'hater', 'live']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"@ebottcher I’m so sorry you’re going through this. If you or your staff need or would like any additional support, our team would be happy to share our best practices with yours. This kind of targeting absolutely reprehensible, but we’ve got your back.",sorri go staff need would like addit support team would happi share best practic kind target absolut reprehens back,"['sorri', 'go', 'staff', 'need', 'would', 'like', 'addit', 'support', 'team', 'would', 'happi', 'share', 'best', 'practic', 'kind', 'target', 'absolut', 'reprehens', 'back']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @leahsusman: BREAKING 📢: 

Amazon coerced workers against organizing in a ""barrage"" of so-called captive audience meetings, during which…",break amazon coerc worker against organ barrag call captiv audienc meet,"['break', 'amazon', 'coerc', 'worker', 'against', 'organ', 'barrag', 'call', 'captiv', 'audienc', 'meet']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Together as a movement, we provided thousands of hours and millions of dollars in free tutoring, mutual aid support, organizing, legislating, &amp; more - all with your small dollar support and ZERO corporate money!

Want to see previous years? Here’s 2021 ⬇️
https://t.co/X3iiSC1SLr",togeth movement provid thousand hour million dollar free tutor mutual support organ legisl small dollar support zero corpor money want previou year,"['togeth', 'movement', 'provid', 'thousand', 'hour', 'million', 'dollar', 'free', 'tutor', 'mutual', 'support', 'organ', 'legisl', 'small', 'dollar', 'support', 'zero', 'corpor', 'money', 'want', 'previou', 'year']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Presenting: Team AOC's 2022 Unwrapped! 🎁

Ever wonder what your Representative has been up to? We're proud to share our annual report to constituents and supporters across the country!

Here's our 22 Wins for 2022🏆
Want to help for 2023? Share + sign up: https://t.co/0o7guZ7Hbm https://t.co/ucb6Hcd6Ai",present team unwrap ever wonder repres proud share annual report constitu support across countri win want help share sign,"['present', 'team', 'unwrap', 'ever', 'wonder', 'repres', 'proud', 'share', 'annual', 'report', 'constitu', 'support', 'across', 'countri', 'win', 'want', 'help', 'share', 'sign']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @saribethrose: Just jumping in here to remind everyone that as we end the year, in school districts like Dallas ISD teachers are not all…",jump remind everyon year school district like dalla teacher,"['jump', 'remind', 'everyon', 'year', 'school', 'district', 'like', 'dalla', 'teacher']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @nynurses: Approx. 17k NYSNA nurses at 12 NYC private sector hospitals have union contracts expiring on Dec. 31. However, management con…",approx nysna nurs privat sector hospit union contract expir howev manag,"['approx', 'nysna', 'nurs', 'privat', 'sector', 'hospit', 'union', 'contract', 'expir', 'howev', 'manag']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"The timeline of when Zuckerberg became aware of Cambridge Analytica and their election efforts is a matter of extraordinary importance. That’s why I questioned him about it.

His testimony to Congress said March 2018.

Newly exposed documents reveal he knew as early as Jan 2017. https://t.co/KMRLUxrc0R",timelin zuckerberg becam awar cambridg analytica elect effort matter extraordinari import question testimoni congress said march newli expos document reveal knew earli,"['timelin', 'zuckerberg', 'becam', 'awar', 'cambridg', 'analytica', 'elect', 'effort', 'matter', 'extraordinari', 'import', 'question', 'testimoni', 'congress', 'said', 'march', 'newli', 'expos', 'document', 'reveal', 'knew', 'earli']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,When the worst people you know are all fighting https://t.co/2iedzNPz68,worst peopl know fight,"['worst', 'peopl', 'know', 'fight']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,And yet y’all still voted against raising the minimum wage https://t.co/tFkTHf2OAO,still vote against rais minimum wage,"['still', 'vote', 'against', 'rais', 'minimum', 'wage']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @SollenbergerRC: Every paragraph in this story is nuts. Suggests fake resume, fake charity, folded business, possibly fake address, yet…",everi paragraph stori nut suggest fake resum fake chariti fold busi possibl fake address,"['everi', 'paragraph', 'stori', 'nut', 'suggest', 'fake', 'resum', 'fake', 'chariti', 'fold', 'busi', 'possibl', 'fake', 'address']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,RT @JoshuaPHilll: Thirteen million dollars is less than what the NYPD gets every 12 hours.,thirteen million dollar less nypd get everi hour,"['thirteen', 'million', 'dollar', 'less', 'nypd', 'get', 'everi', 'hour']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @NYTWA: Good morning NYC! UBER DRIVERS ARE ON STRIKE!!! 

Here are drivers talking about why they turned off the the app today. 

“I can…",good morn uber driver strike driver talk turn today,"['good', 'morn', 'uber', 'driver', 'strike', 'driver', 'talk', 'turn', 'today']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,Messi and the team going down in history while bringing first cup 🏆 to Latin America in 20 years. 🙏🏽♥️⚽️  Que orgullo 🌞,messi team go histori bring first latin america year orgullo,"['messi', 'team', 'go', 'histori', 'bring', 'first', 'latin', 'america', 'year', 'orgullo']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,Incredible game by France 🇫🇷 Mbappe is a phenom. One of the best World Cup finals in history ⚽️,incred game franc mbapp phenom best world final histori,"['incred', 'game', 'franc', 'mbapp', 'phenom', 'best', 'world', 'final', 'histori']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,ASÍ SE HACE 🇦🇷,hace,['hace'],0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Journalism is supposed to speak truth to power, not bow to it. https://t.co/RRa3IqiQaN",journal suppos speak truth power,"['journal', 'suppos', 'speak', 'truth', 'power']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,RT @RepDonBeyer: Twitter is now attempting to prevent its users from navigating to the official social media accounts of elected officials…,twitter attempt prevent user navig offici social media account elect offici,"['twitter', 'attempt', 'prevent', 'user', 'navig', 'offici', 'social', 'media', 'account', 'elect', 'offici']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"🚨NYC: Do NOT use Uber this Monday, Dec 19th!

Local drivers won a raise that was set to kick in 12/19. Uber sued to stop it, despite hiking prices 37% higher than they did in 2019.

How to help:
- Turn off your Uber app on Monday,
- Use another service, &amp;
- SPREAD THE WORD! 🚘💰 https://t.co/jPRyt2La7f",uber monday local driver rais kick uber su stop despit hike price higher help turn uber monday anoth servic spread word,"['uber', 'monday', 'local', 'driver', 'rais', 'kick', 'uber', 'su', 'stop', 'despit', 'hike', 'price', 'higher', 'help', 'turn', 'uber', 'monday', 'anoth', 'servic', 'spread', 'word']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,@sav_says_ It happens literally all the time.,happen liter time,"['happen', 'liter', 'time']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"As someone who has been subject to real + dangerous plots, I do get it. I didn’t have security and have experienced many scary incidents.

In fact, many of the right-wing outlets you now elevate published photos of my home, car, etc.

At a certain point you gotta disconnect.",someon subject real danger plot secur experienc mani scari incid fact mani right wing outlet elev publish photo home certain point gotta disconnect,"['someon', 'subject', 'real', 'danger', 'plot', 'secur', 'experienc', 'mani', 'scari', 'incid', 'fact', 'mani', 'right', 'wing', 'outlet', 'elev', 'publish', 'photo', 'home', 'certain', 'point', 'got', 'ta', 'disconnect']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"You’re a public figure. An extremely controversial and powerful one.

I get feeling unsafe, but descending into abuse of power + erratically banning journalists only increases the intensity around you.

Take a beat and lay off the proto-fascism. Maybe try putting down your phone. https://t.co/BniyYUqWMY",public figur extrem controversi power feel unsaf descend abus power errat ban journalist increas intens around take beat proto fascism mayb put phone,"['public', 'figur', 'extrem', 'controversi', 'power', 'feel', 'unsaf', 'descend', 'abus', 'power', 'errat', 'ban', 'journalist', 'increas', 'intens', 'around', 'take', 'beat', 'proto', 'fascism', 'mayb', 'put', 'phone']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,RT @RepLoriTrahan: My team met with @Twitter today. They told us that they're not going to retaliate against independent journalists or res…,team today told go retali against independ journalist,"['team', 'today', 'told', 'go', 'retali', 'against', 'independ', 'journalist']",1
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @RepAOC: For the first time in our nation’s history, the U.S. recognized its role as a colonizing force. The Puerto Rico Status Act lays…",first time nation histori recogn role colon forc puerto rico statu lay,"['first', 'time', 'nation', 'histori', 'recogn', 'role', 'colon', 'forc', 'puerto', 'rico', 'statu', 'lay']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"Somos Boricuas, pa’ que tú lo sepas 😉🇵🇷 https://t.co/hC0nDtNRuk",somo boricua sepa,"['somo', 'boricua', 'sepa']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @tcarmody: “Today, for the first time in our nation’s history, the United States will acknowledge its role as a colonizing force and Pue…",today first time nation histori unit state acknowledg role colon forc,"['today', 'first', 'time', 'nation', 'histori', 'unit', 'state', 'acknowledg', 'role', 'colon', 'forc']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @AnthonyAdragna: New: House passes historic self-determination legislation for Puerto Rico with Republicans voting in support. 

Final v…",hous pass histor self determin legisl puerto rico republican vote support final,"['hous', 'pass', 'histor', 'self', 'determin', 'legisl', 'puerto', 'rico', 'republican', 'vote', 'support', 'final']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @apadillafilm6: Final comment on #HR8393 by @AOC

 ""Yo si soy Boricua, pa' que tu lo sepas""

She is immediately instructed to provide a…",final comment boricua sepa immedi instruct provid,"['final', 'comment', 'boricua', 'sepa', 'immedi', 'instruct', 'provid']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @criacuervosvibe: ""Today, for the first time in out nation's history, the U.S. will recognize it's role as a colonizing force,"" Rep. Oca…",today first time nation histori recogn role colon forc,"['today', 'first', 'time', 'nation', 'histori', 'recogn', 'role', 'colon', 'forc']",0
02E9AD93-AD62-ED11-B67D-D85ED3AE4DFE,"RT @JoseADelgadoEND: El representante independiente Luis Raúl Torres, el exgobernador Aníbal Acevedo Vilá y el ex presidente de la Cámara C…",representant independient lui torr exgobernador acevedo president mara,"['representant', 'independient', 'lui', 'torr', 'exgobernador', 'acevedo', 'president', 'mara']",1
